"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 28 21:02:50 GMT 2024","Fri Jun 28 21:02:50 GMT 2024","114","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Fri Jun 28 21:02:50 GMT 2024","Fri Jun 28 21:02:50 GMT 2024","89","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Fri Jun 28 21:02:50 GMT 2024","Fri Jun 28 21:02:50 GMT 2024","29","","","","","","Test DELETE Call",""
"passed","Fri Jun 28 21:02:50 GMT 2024","Fri Jun 28 21:02:50 GMT 2024","51","","","","","","Test GET Call",""
"passed","Fri Jun 28 21:02:50 GMT 2024","Fri Jun 28 21:02:50 GMT 2024","32","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Fri Jun 28 21:02:50 GMT 2024","Fri Jun 28 21:02:50 GMT 2024","44","","","","","","Test UPDATE call [put_payload_1.json]",""
