"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 22 09:24:49 GMT 2024","Fri Mar 22 09:24:49 GMT 2024","26","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Fri Mar 22 09:24:49 GMT 2024","Fri Mar 22 09:24:49 GMT 2024","24","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Fri Mar 22 09:24:49 GMT 2024","Fri Mar 22 09:24:49 GMT 2024","109","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Fri Mar 22 09:24:49 GMT 2024","Fri Mar 22 09:24:49 GMT 2024","23","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Fri Mar 22 09:24:49 GMT 2024","Fri Mar 22 09:24:49 GMT 2024","21","","","","","","Test DELETE Call",""
"passed","Fri Mar 22 09:24:49 GMT 2024","Fri Mar 22 09:24:49 GMT 2024","18","","","","","","Test GET Call",""
