"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 15 21:02:54 GMT 2025","Sat Feb 15 21:02:54 GMT 2025","84","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Sat Feb 15 21:02:54 GMT 2025","Sat Feb 15 21:02:54 GMT 2025","78","","","","","","Test GET Call",""
"passed","Sat Feb 15 21:02:54 GMT 2025","Sat Feb 15 21:02:54 GMT 2025","27","","","","","","Test DELETE Call",""
"passed","Sat Feb 15 21:02:54 GMT 2025","Sat Feb 15 21:02:54 GMT 2025","76","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Sat Feb 15 21:02:54 GMT 2025","Sat Feb 15 21:02:54 GMT 2025","54","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Sat Feb 15 21:02:54 GMT 2025","Sat Feb 15 21:02:54 GMT 2025","47","","","","","","Test UPDATE call [put_payload_2.json]",""
