"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 15 21:03:01 GMT 2024","Tue Oct 15 21:03:01 GMT 2024","98","","","","","","Test DELETE Call",""
"passed","Tue Oct 15 21:03:00 GMT 2024","Tue Oct 15 21:03:00 GMT 2024","374","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Tue Oct 15 21:03:00 GMT 2024","Tue Oct 15 21:03:01 GMT 2024","389","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Tue Oct 15 21:03:00 GMT 2024","Tue Oct 15 21:03:01 GMT 2024","280","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Tue Oct 15 21:03:00 GMT 2024","Tue Oct 15 21:03:01 GMT 2024","261","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Tue Oct 15 21:03:00 GMT 2024","Tue Oct 15 21:03:00 GMT 2024","129","","","","","","Test GET Call",""
