"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 17 12:27:31 GMT 2024","Sun Mar 17 12:27:31 GMT 2024","77","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Sun Mar 17 12:27:31 GMT 2024","Sun Mar 17 12:27:31 GMT 2024","26","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Sun Mar 17 12:27:31 GMT 2024","Sun Mar 17 12:27:31 GMT 2024","17","","","","","","Test GET Call",""
"passed","Sun Mar 17 12:27:31 GMT 2024","Sun Mar 17 12:27:31 GMT 2024","24","","","","","","Test DELETE Call",""
"passed","Sun Mar 17 12:27:31 GMT 2024","Sun Mar 17 12:27:31 GMT 2024","23","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Sun Mar 17 12:27:31 GMT 2024","Sun Mar 17 12:27:31 GMT 2024","34","","","","","","Test UPDATE call [put_payload_1.json]",""
