"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 02 21:03:39 GMT 2024","Sun Jun 02 21:03:40 GMT 2024","199","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Sun Jun 02 21:03:40 GMT 2024","Sun Jun 02 21:03:40 GMT 2024","52","","","","","","Test DELETE Call",""
"passed","Sun Jun 02 21:03:39 GMT 2024","Sun Jun 02 21:03:39 GMT 2024","120","","","","","","Test GET Call",""
"passed","Sun Jun 02 21:03:40 GMT 2024","Sun Jun 02 21:03:40 GMT 2024","156","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Sun Jun 02 21:03:39 GMT 2024","Sun Jun 02 21:03:40 GMT 2024","203","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Sun Jun 02 21:03:40 GMT 2024","Sun Jun 02 21:03:40 GMT 2024","103","","","","","","Test UPDATE call [put_payload_2.json]",""
