"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 22 21:02:50 GMT 2024","Thu Aug 22 21:02:50 GMT 2024","152","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Thu Aug 22 21:02:50 GMT 2024","Thu Aug 22 21:02:50 GMT 2024","148","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Thu Aug 22 21:02:50 GMT 2024","Thu Aug 22 21:02:50 GMT 2024","122","","","","","","Test GET Call",""
"passed","Thu Aug 22 21:02:50 GMT 2024","Thu Aug 22 21:02:50 GMT 2024","64","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Thu Aug 22 21:02:50 GMT 2024","Thu Aug 22 21:02:50 GMT 2024","43","","","","","","Test DELETE Call",""
"passed","Thu Aug 22 21:02:50 GMT 2024","Thu Aug 22 21:02:50 GMT 2024","49","","","","","","Test UPDATE call [put_payload_2.json]",""
