"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 21 21:02:42 GMT 2024","Sun Jul 21 21:02:42 GMT 2024","248","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Sun Jul 21 21:02:42 GMT 2024","Sun Jul 21 21:02:42 GMT 2024","83","","","","","","Test GET Call",""
"passed","Sun Jul 21 21:02:42 GMT 2024","Sun Jul 21 21:02:42 GMT 2024","291","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Sun Jul 21 21:02:42 GMT 2024","Sun Jul 21 21:02:42 GMT 2024","214","","","","","","Test DELETE Call",""
"passed","Sun Jul 21 21:02:42 GMT 2024","Sun Jul 21 21:02:42 GMT 2024","292","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Sun Jul 21 21:02:42 GMT 2024","Sun Jul 21 21:02:42 GMT 2024","253","","","","","","Test UPDATE call [put_payload_1.json]",""
