"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 10 21:02:51 GMT 2024","Sun Nov 10 21:02:51 GMT 2024","58","","","","","","Test DELETE Call",""
"passed","Sun Nov 10 21:02:51 GMT 2024","Sun Nov 10 21:02:51 GMT 2024","37","","","","","","Test GET Call",""
"passed","Sun Nov 10 21:02:51 GMT 2024","Sun Nov 10 21:02:51 GMT 2024","106","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Sun Nov 10 21:02:51 GMT 2024","Sun Nov 10 21:02:51 GMT 2024","95","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Sun Nov 10 21:02:51 GMT 2024","Sun Nov 10 21:02:51 GMT 2024","112","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Sun Nov 10 21:02:51 GMT 2024","Sun Nov 10 21:02:51 GMT 2024","164","","","","","","Test POST Call [post_payload_1.json]",""
